cluster_id,level,level_name,domain,math_concept,apl_code,difficulty,x_coord,y_coord,z_coord,color_parity
math_l6_x2y1_f8,6,Linear Algebra,matrices,Matrix rank,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,1,6,1
math_l6_x2y1_f9,6,Linear Algebra,matrices,Elementary row operations,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,1,6,1
math_l6_x2y1_f10,6,Linear Algebra,matrices,LU decomposition,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,1,6,1
math_l6_x3y1_f1,6,Linear Algebra,linear_systems,Systems of linear equations,,intermediate,3,1,6,0
math_l6_x3y1_f2,6,Linear Algebra,linear_systems,Gaussian elimination,,intermediate,3,1,6,0
math_l6_x3y1_f3,6,Linear Algebra,linear_systems,Cramer's rule,,intermediate,3,1,6,0
math_l6_x3y1_f4,6,Linear Algebra,linear_systems,Matrix form: Ax = b,,intermediate,3,1,6,0
math_l6_x3y1_f5,6,Linear Algebra,linear_systems,Solution existence and uniqueness,,intermediate,3,1,6,0
math_l6_x3y1_f6,6,Linear Algebra,linear_systems,Homogeneous systems,,intermediate,3,1,6,0
math_l6_x3y1_f7,6,Linear Algebra,linear_systems,Particular and general solutions,,intermediate,3,1,6,0
math_l6_x3y1_f8,6,Linear Algebra,linear_systems,Underdetermined and overdetermined systems,,intermediate,3,1,6,0
math_l6_x3y1_f9,6,Linear Algebra,linear_systems,Least squares solutions,,intermediate,3,1,6,0
math_l6_x3y1_f10,6,Linear Algebra,linear_systems,Applications in optimization,,intermediate,3,1,6,0
math_l6_x4y1_f1,6,Linear Algebra,eigenvalues,Eigenvalues λ satisfy Ax = λx,,intermediate,4,1,6,1
math_l6_x4y1_f2,6,Linear Algebra,eigenvalues,Characteristic equation det(A - λI) = 0,,intermediate,4,1,6,1
math_l6_x4y1_f3,6,Linear Algebra,eigenvalues,Eigenvectors corresponding to eigenvalues,,intermediate,4,1,6,1
math_l6_x4y1_f4,6,Linear Algebra,eigenvalues,Diagonalization A = PDP⁻¹,,intermediate,4,1,6,1
math_l6_x4y1_f5,6,Linear Algebra,eigenvalues,Complex eigenvalues,,intermediate,4,1,6,1
math_l6_x4y1_f6,6,Linear Algebra,eigenvalues,Geometric multiplicity vs algebraic multiplicity,,intermediate,4,1,6,1
math_l6_x4y1_f7,6,Linear Algebra,eigenvalues,Applications in differential equations,,intermediate,4,1,6,1
math_l6_x4y1_f8,6,Linear Algebra,eigenvalues,Principal component analysis (PCA),,intermediate,4,1,6,1
math_l6_x4y1_f9,6,Linear Algebra,eigenvalues,Markov chains and steady states,,intermediate,4,1,6,1
math_l6_x4y1_f10,6,Linear Algebra,eigenvalues,Quantum mechanics,,intermediate,4,1,6,1
math_l6_x5y1_f1,6,Linear Algebra,vectors,Vectors have magnitude and direction,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,1,6,0
math_l6_x5y1_f2,6,Linear Algebra,vectors,Vector addition and scalar multiplication,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,1,6,0
math_l6_x5y1_f3,6,Linear Algebra,vectors,Dot product: u·v = |u||v|cosθ,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,1,6,0
math_l6_x5y1_f4,6,Linear Algebra,vectors,Cross product in 3D space,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,1,6,0
math_l6_x5y1_f5,6,Linear Algebra,vectors,Vector spaces and subspaces,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,1,6,0
math_l6_x5y1_f6,6,Linear Algebra,vectors,Linear independence,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,1,6,0
math_l6_x5y1_f7,6,Linear Algebra,vectors,Basis and dimension,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,1,6,0
math_l6_x5y1_f8,6,Linear Algebra,vectors,Coordinate systems,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,1,6,0
math_l6_x5y1_f9,6,Linear Algebra,vectors,Vector norms and distances,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,1,6,0
math_l6_x5y1_f10,6,Linear Algebra,vectors,Applications in physics and computer graphics,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,1,6,0
math_l6_x6y1_f1,6,Linear Algebra,matrices,Matrices are rectangular arrays of numbers,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,1,6,1
math_l6_x6y1_f2,6,Linear Algebra,matrices,Matrix addition and scalar multiplication,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,1,6,1
math_l6_x6y1_f3,6,Linear Algebra,matrices,Matrix multiplication: AB ≠ BA generally,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,1,6,1
math_l6_x6y1_f4,6,Linear Algebra,matrices,Identity matrix I,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,1,6,1
math_l6_x6y1_f5,6,Linear Algebra,matrices,Inverse matrix A⁻¹,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,1,6,1
math_l6_x6y1_f6,6,Linear Algebra,matrices,Transpose Aᵀ,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,1,6,1
math_l6_x6y1_f7,6,Linear Algebra,matrices,Determinant det(A),2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,1,6,1
math_l6_x6y1_f8,6,Linear Algebra,matrices,Matrix rank,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,1,6,1
math_l6_x6y1_f9,6,Linear Algebra,matrices,Elementary row operations,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,1,6,1
math_l6_x6y1_f10,6,Linear Algebra,matrices,LU decomposition,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,1,6,1
math_l6_x7y1_f1,6,Linear Algebra,linear_systems,Systems of linear equations,,intermediate,7,1,6,0
math_l6_x7y1_f2,6,Linear Algebra,linear_systems,Gaussian elimination,,intermediate,7,1,6,0
math_l6_x7y1_f3,6,Linear Algebra,linear_systems,Cramer's rule,,intermediate,7,1,6,0
math_l6_x7y1_f4,6,Linear Algebra,linear_systems,Matrix form: Ax = b,,intermediate,7,1,6,0
math_l6_x7y1_f5,6,Linear Algebra,linear_systems,Solution existence and uniqueness,,intermediate,7,1,6,0
math_l6_x7y1_f6,6,Linear Algebra,linear_systems,Homogeneous systems,,intermediate,7,1,6,0
math_l6_x7y1_f7,6,Linear Algebra,linear_systems,Particular and general solutions,,intermediate,7,1,6,0
math_l6_x7y1_f8,6,Linear Algebra,linear_systems,Underdetermined and overdetermined systems,,intermediate,7,1,6,0
math_l6_x7y1_f9,6,Linear Algebra,linear_systems,Least squares solutions,,intermediate,7,1,6,0
math_l6_x7y1_f10,6,Linear Algebra,linear_systems,Applications in optimization,,intermediate,7,1,6,0
math_l6_x8y1_f1,6,Linear Algebra,eigenvalues,Eigenvalues λ satisfy Ax = λx,,intermediate,8,1,6,1
math_l6_x8y1_f2,6,Linear Algebra,eigenvalues,Characteristic equation det(A - λI) = 0,,intermediate,8,1,6,1
math_l6_x8y1_f3,6,Linear Algebra,eigenvalues,Eigenvectors corresponding to eigenvalues,,intermediate,8,1,6,1
math_l6_x8y1_f4,6,Linear Algebra,eigenvalues,Diagonalization A = PDP⁻¹,,intermediate,8,1,6,1
math_l6_x8y1_f5,6,Linear Algebra,eigenvalues,Complex eigenvalues,,intermediate,8,1,6,1
math_l6_x8y1_f6,6,Linear Algebra,eigenvalues,Geometric multiplicity vs algebraic multiplicity,,intermediate,8,1,6,1
math_l6_x8y1_f7,6,Linear Algebra,eigenvalues,Applications in differential equations,,intermediate,8,1,6,1
math_l6_x8y1_f8,6,Linear Algebra,eigenvalues,Principal component analysis (PCA),,intermediate,8,1,6,1
math_l6_x8y1_f9,6,Linear Algebra,eigenvalues,Markov chains and steady states,,intermediate,8,1,6,1
math_l6_x8y1_f10,6,Linear Algebra,eigenvalues,Quantum mechanics,,intermediate,8,1,6,1
math_l6_x1y2_f1,6,Linear Algebra,vectors,Vectors have magnitude and direction,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,2,6,1
math_l6_x1y2_f2,6,Linear Algebra,vectors,Vector addition and scalar multiplication,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,2,6,1
math_l6_x1y2_f3,6,Linear Algebra,vectors,Dot product: u·v = |u||v|cosθ,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,2,6,1
math_l6_x1y2_f4,6,Linear Algebra,vectors,Cross product in 3D space,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,2,6,1
math_l6_x1y2_f5,6,Linear Algebra,vectors,Vector spaces and subspaces,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,2,6,1
math_l6_x1y2_f6,6,Linear Algebra,vectors,Linear independence,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,2,6,1
math_l6_x1y2_f7,6,Linear Algebra,vectors,Basis and dimension,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,2,6,1
math_l6_x1y2_f8,6,Linear Algebra,vectors,Coordinate systems,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,2,6,1
math_l6_x1y2_f9,6,Linear Algebra,vectors,Vector norms and distances,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,2,6,1
math_l6_x1y2_f10,6,Linear Algebra,vectors,Applications in physics and computer graphics,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,2,6,1
math_l6_x2y2_f1,6,Linear Algebra,matrices,Matrices are rectangular arrays of numbers,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,2,6,0
math_l6_x2y2_f2,6,Linear Algebra,matrices,Matrix addition and scalar multiplication,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,2,6,0
math_l6_x2y2_f3,6,Linear Algebra,matrices,Matrix multiplication: AB ≠ BA generally,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,2,6,0
math_l6_x2y2_f4,6,Linear Algebra,matrices,Identity matrix I,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,2,6,0
math_l6_x2y2_f5,6,Linear Algebra,matrices,Inverse matrix A⁻¹,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,2,6,0
math_l6_x2y2_f6,6,Linear Algebra,matrices,Transpose Aᵀ,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,2,6,0
math_l6_x2y2_f7,6,Linear Algebra,matrices,Determinant det(A),A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,2,6,0
math_l6_x2y2_f8,6,Linear Algebra,matrices,Matrix rank,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,2,6,0
math_l6_x2y2_f9,6,Linear Algebra,matrices,Elementary row operations,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,2,6,0
math_l6_x2y2_f10,6,Linear Algebra,matrices,LU decomposition,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,2,6,0
math_l6_x3y2_f1,6,Linear Algebra,linear_systems,Systems of linear equations,,intermediate,3,2,6,1
math_l6_x3y2_f2,6,Linear Algebra,linear_systems,Gaussian elimination,,intermediate,3,2,6,1
math_l6_x3y2_f3,6,Linear Algebra,linear_systems,Cramer's rule,,intermediate,3,2,6,1
math_l6_x3y2_f4,6,Linear Algebra,linear_systems,Matrix form: Ax = b,,intermediate,3,2,6,1
math_l6_x3y2_f5,6,Linear Algebra,linear_systems,Solution existence and uniqueness,,intermediate,3,2,6,1
math_l6_x3y2_f6,6,Linear Algebra,linear_systems,Homogeneous systems,,intermediate,3,2,6,1
math_l6_x3y2_f7,6,Linear Algebra,linear_systems,Particular and general solutions,,intermediate,3,2,6,1
math_l6_x3y2_f8,6,Linear Algebra,linear_systems,Underdetermined and overdetermined systems,,intermediate,3,2,6,1
math_l6_x3y2_f9,6,Linear Algebra,linear_systems,Least squares solutions,,intermediate,3,2,6,1
math_l6_x3y2_f10,6,Linear Algebra,linear_systems,Applications in optimization,,intermediate,3,2,6,1
math_l6_x4y2_f1,6,Linear Algebra,eigenvalues,Eigenvalues λ satisfy Ax = λx,,intermediate,4,2,6,0
math_l6_x4y2_f2,6,Linear Algebra,eigenvalues,Characteristic equation det(A - λI) = 0,,intermediate,4,2,6,0
math_l6_x4y2_f3,6,Linear Algebra,eigenvalues,Eigenvectors corresponding to eigenvalues,,intermediate,4,2,6,0
math_l6_x4y2_f4,6,Linear Algebra,eigenvalues,Diagonalization A = PDP⁻¹,,intermediate,4,2,6,0
math_l6_x4y2_f5,6,Linear Algebra,eigenvalues,Complex eigenvalues,,intermediate,4,2,6,0
math_l6_x4y2_f6,6,Linear Algebra,eigenvalues,Geometric multiplicity vs algebraic multiplicity,,intermediate,4,2,6,0
math_l6_x4y2_f7,6,Linear Algebra,eigenvalues,Applications in differential equations,,intermediate,4,2,6,0
math_l6_x4y2_f8,6,Linear Algebra,eigenvalues,Principal component analysis (PCA),,intermediate,4,2,6,0
math_l6_x4y2_f9,6,Linear Algebra,eigenvalues,Markov chains and steady states,,intermediate,4,2,6,0
math_l6_x4y2_f10,6,Linear Algebra,eigenvalues,Quantum mechanics,,intermediate,4,2,6,0
math_l6_x5y2_f1,6,Linear Algebra,vectors,Vectors have magnitude and direction,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,2,6,1
math_l6_x5y2_f2,6,Linear Algebra,vectors,Vector addition and scalar multiplication,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,2,6,1
math_l6_x5y2_f3,6,Linear Algebra,vectors,Dot product: u·v = |u||v|cosθ,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,2,6,1
math_l6_x5y2_f4,6,Linear Algebra,vectors,Cross product in 3D space,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,2,6,1
math_l6_x5y2_f5,6,Linear Algebra,vectors,Vector spaces and subspaces,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,2,6,1
math_l6_x5y2_f6,6,Linear Algebra,vectors,Linear independence,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,2,6,1
math_l6_x5y2_f7,6,Linear Algebra,vectors,Basis and dimension,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,2,6,1
math_l6_x5y2_f8,6,Linear Algebra,vectors,Coordinate systems,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,5,2,6,1
math_l6_x5y2_f9,6,Linear Algebra,vectors,Vector norms and distances,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,5,2,6,1
math_l6_x5y2_f10,6,Linear Algebra,vectors,Applications in physics and computer graphics,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,5,2,6,1
math_l6_x6y2_f1,6,Linear Algebra,matrices,Matrices are rectangular arrays of numbers,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,2,6,0
math_l6_x6y2_f2,6,Linear Algebra,matrices,Matrix addition and scalar multiplication,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,2,6,0
math_l6_x6y2_f3,6,Linear Algebra,matrices,Matrix multiplication: AB ≠ BA generally,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,2,6,0
math_l6_x6y2_f4,6,Linear Algebra,matrices,Identity matrix I,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,2,6,0
math_l6_x6y2_f5,6,Linear Algebra,matrices,Inverse matrix A⁻¹,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,2,6,0
math_l6_x6y2_f6,6,Linear Algebra,matrices,Transpose Aᵀ,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,2,6,0
math_l6_x6y2_f7,6,Linear Algebra,matrices,Determinant det(A),A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,2,6,0
math_l6_x6y2_f8,6,Linear Algebra,matrices,Matrix rank,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,6,2,6,0
math_l6_x6y2_f9,6,Linear Algebra,matrices,Elementary row operations,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,6,2,6,0
math_l6_x6y2_f10,6,Linear Algebra,matrices,LU decomposition,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,6,2,6,0
math_l6_x7y2_f1,6,Linear Algebra,linear_systems,Systems of linear equations,,intermediate,7,2,6,1
math_l6_x7y2_f2,6,Linear Algebra,linear_systems,Gaussian elimination,,intermediate,7,2,6,1
math_l6_x7y2_f3,6,Linear Algebra,linear_systems,Cramer's rule,,intermediate,7,2,6,1
math_l6_x7y2_f4,6,Linear Algebra,linear_systems,Matrix form: Ax = b,,intermediate,7,2,6,1
math_l6_x7y2_f5,6,Linear Algebra,linear_systems,Solution existence and uniqueness,,intermediate,7,2,6,1
math_l6_x7y2_f6,6,Linear Algebra,linear_systems,Homogeneous systems,,intermediate,7,2,6,1
math_l6_x7y2_f7,6,Linear Algebra,linear_systems,Particular and general solutions,,intermediate,7,2,6,1
math_l6_x7y2_f8,6,Linear Algebra,linear_systems,Underdetermined and overdetermined systems,,intermediate,7,2,6,1
math_l6_x7y2_f9,6,Linear Algebra,linear_systems,Least squares solutions,,intermediate,7,2,6,1
math_l6_x7y2_f10,6,Linear Algebra,linear_systems,Applications in optimization,,intermediate,7,2,6,1
math_l6_x8y2_f1,6,Linear Algebra,eigenvalues,Eigenvalues λ satisfy Ax = λx,,intermediate,8,2,6,0
math_l6_x8y2_f2,6,Linear Algebra,eigenvalues,Characteristic equation det(A - λI) = 0,,intermediate,8,2,6,0
math_l6_x8y2_f3,6,Linear Algebra,eigenvalues,Eigenvectors corresponding to eigenvalues,,intermediate,8,2,6,0
math_l6_x8y2_f4,6,Linear Algebra,eigenvalues,Diagonalization A = PDP⁻¹,,intermediate,8,2,6,0
math_l6_x8y2_f5,6,Linear Algebra,eigenvalues,Complex eigenvalues,,intermediate,8,2,6,0
math_l6_x8y2_f6,6,Linear Algebra,eigenvalues,Geometric multiplicity vs algebraic multiplicity,,intermediate,8,2,6,0
math_l6_x8y2_f7,6,Linear Algebra,eigenvalues,Applications in differential equations,,intermediate,8,2,6,0
math_l6_x8y2_f8,6,Linear Algebra,eigenvalues,Principal component analysis (PCA),,intermediate,8,2,6,0
math_l6_x8y2_f9,6,Linear Algebra,eigenvalues,Markov chains and steady states,,intermediate,8,2,6,0
math_l6_x8y2_f10,6,Linear Algebra,eigenvalues,Quantum mechanics,,intermediate,8,2,6,0
math_l6_x1y3_f1,6,Linear Algebra,vectors,Vectors have magnitude and direction,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,3,6,0
math_l6_x1y3_f2,6,Linear Algebra,vectors,Vector addition and scalar multiplication,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,3,6,0
math_l6_x1y3_f3,6,Linear Algebra,vectors,Dot product: u·v = |u||v|cosθ,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,3,6,0
math_l6_x1y3_f4,6,Linear Algebra,vectors,Cross product in 3D space,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,3,6,0
math_l6_x1y3_f5,6,Linear Algebra,vectors,Vector spaces and subspaces,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,3,6,0
math_l6_x1y3_f6,6,Linear Algebra,vectors,Linear independence,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,3,6,0
math_l6_x1y3_f7,6,Linear Algebra,vectors,Basis and dimension,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,3,6,0
math_l6_x1y3_f8,6,Linear Algebra,vectors,Coordinate systems,1 2 3 +.× 4 5 6  ⍝ Dot product,intermediate,1,3,6,0
math_l6_x1y3_f9,6,Linear Algebra,vectors,Vector norms and distances,1 0 0 +.× 0 1 0  ⍝ Orthogonal vectors,intermediate,1,3,6,0
math_l6_x1y3_f10,6,Linear Algebra,vectors,Applications in physics and computer graphics,+/ (⍳10) * 2  ⍝ Scalar multiplication,intermediate,1,3,6,0
math_l6_x2y3_f1,6,Linear Algebra,matrices,Matrices are rectangular arrays of numbers,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,3,6,1
math_l6_x2y3_f2,6,Linear Algebra,matrices,Matrix addition and scalar multiplication,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,3,6,1
math_l6_x2y3_f3,6,Linear Algebra,matrices,Matrix multiplication: AB ≠ BA generally,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,3,6,1
math_l6_x2y3_f4,6,Linear Algebra,matrices,Identity matrix I,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,3,6,1
math_l6_x2y3_f5,6,Linear Algebra,matrices,Inverse matrix A⁻¹,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,3,6,1
math_l6_x2y3_f6,6,Linear Algebra,matrices,Transpose Aᵀ,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,3,6,1
math_l6_x2y3_f7,6,Linear Algebra,matrices,Determinant det(A),⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,3,6,1
math_l6_x2y3_f8,6,Linear Algebra,matrices,Matrix rank,2 2 ⍴ 1 2 3 4  ⍝ Create 2×2 matrix,intermediate,2,3,6,1
math_l6_x2y3_f9,6,Linear Algebra,matrices,Elementary row operations,A ← 2 2 ⍴ 1 2 3 4 ⋄ B ← 2 2 ⍴ 5 6 7 8 ⋄ A +.× B  ⍝ Matrix multiplication,intermediate,2,3,6,1
math_l6_x2y3_f10,6,Linear Algebra,matrices,LU decomposition,⌹ 2 2 ⍴ 1 2 3 4  ⍝ Matrix inverse,intermediate,2,3,6,1
math_l6_x3y3_f1,6,Linear Algebra,linear_systems,Systems of linear equations,,intermediate,3,3,6,0
math_l6_x3y3_f2,6,Linear Algebra,linear_systems,Gaussian elimination,,intermediate,3,3,6,0
math_l6_x3y3_f3,6,Linear Algebra,linear_systems,Cramer's rule,,intermediate,3,3,6,0
math_l6_x3y3_f4,6,Linear Algebra,linear_systems,Matrix form: Ax = b,,intermediate,3,3,6,0
math_l6_x3y3_f5,6,Linear Algebra,linear_systems,Solution existence and uniqueness,,intermediate,3,3,6,0
math_l6_x3y3_f6,6,Linear Algebra,linear_systems,Homogeneous systems,,intermediate,3,3,6,0
math_l6_x3y3_f7,6,Linear Algebra,linear_systems,Particular and general solutions,,intermediate,3,3,6,0
math_l6_x3y3_f8,6,Linear Algebra,linear_systems,Underdetermined and overdetermined systems,,intermediate,3,3,6,0
math_l6_x3y3_f9,6,Linear Algebra,linear_systems,Least squares solutions,,intermediate,3,3,6,0
math_l6_x3y3_f10,6,Linear Algebra,linear_systems,Applications in optimization,,intermediate,3,3,6,0
math_l6_x4y3_f1,6,Linear Algebra,eigenvalues,Eigenvalues λ satisfy Ax = λx,,intermediate,4,3,6,1
math_l6_x4y3_f2,6,Linear Algebra,eigenvalues,Characteristic equation det(A - λI) = 0,,intermediate,4,3,6,1
